GeneID	GSM5115668	GSM5115669	GSM5115670	GSM5115671	GSM5115672	GSM5115673	GSM5115674	GSM5115675
100847072	0	0	0	0	0	0	0	0
107985355	4	4	4	4	3	2	2	1
89780	1	1	0	0	0	0	0	0
100506571	1	0	6	3	0	0	1	1
375	9455	9720	7453	7099	10923	9449	6310	6526
100500810	1	1	3	4	2	0	0	0
79169	596	506	382	455	502	346	338	337
128308	859	787	643	553	919	789	577	659
2987	2325	2045	1680	1696	3320	2673	2131	2373
57165	11	16	11	9	88	76	85	65
574432	3	4	2	1	1	1	1	1
200205	113	149	97	88	315	273	225	198
574407	0	0	1	1	1	1	1	2
84033	5	6	4	2	3	0	3	3
101927401	0	0	1	0	0	0	0	0
81559	967	862	773	846	766	594	469	498
102465444	0	1	1	0	0	0	0	0
51127	103	98	93	81	12	11	11	10
8290	0	0	0	0	0	0	0	0
92815	241	220	160	184	1	1	1	1
128312	16	13	12	8	1	1	0	0
100616308	0	0	0	0	0	0	0	0
149603	2212	2275	1797	1788	3828	3283	2359	2355
100129094	0	0	0	1	0	1	0	0
105373124	2	0	1	1	0	0	1	1
100169751	0	0	0	0	0	0	0	0
100169753	0	0	0	0	0	0	0	0
100169754	0	0	0	0	0	0	0	0
100169755	0	0	0	0	0	0	0	0
100169756	0	0	0	0	0	0	0	0
100169757	0	0	0	0	0	0	0	0
100169758	0	0	0	0	0	0	0	0
100169759	0	0	0	0	0	0	0	0
100169760	0	12	11	11	19	3	1	7
100169761	0	0	0	0	0	0	0	0
100169762	0	0	0	0	0	0	0	0
100169763	0	0	0	0	0	0	0	0
100169764	0	0	0	0	0	0	0	0
100169765	0	0	0	0	0	0	0	0
100169766	0	0	0	0	0	0	0	0
100169767	0	0	0	0	0	0	0	0
58480	3142	3761	2876	2707	1299	1141	706	673
574029	28	8	18	14	9	6	6	12
100169768	0	0	0	0	0	0	0	0
105373143	0	0	0	0	0	0	0	0
105373158	0	2	0	1	2	1	1	2
112267873	13	22	6	11	5	3	4	5
102723935	3	5	3	1	0	2	0	2
105373159	129	169	91	104	90	79	24	34
5867	1797	1950	1431	1304	3868	3565	2399	2585
126731	504	678	486	419	500	526	340	338
58	46	63	52	62	72	47	55	48
55746	2300	2677	1914	1770	1788	1543	1046	932
101927478	1	2	0	0	0	0	0	1
23456	1059	1299	951	851	1160	1153	690	605
27097	789	866	619	590	861	729	408	452
9816	595	637	559	465	650	547	327	322
105373161	0	0	0	0	0	0	0	0
107985464	0	0	0	1	0	0	0	0
105373162	1	0	0	0	0	0	0	0
101927504	0	2	0	0	0	0	0	0
105373163	1	0	0	0	0	0	0	0
101927532	0	0	0	0	0	0	0	0
2590	3253	3485	2626	2703	6990	5950	4200	4190
79605	13	9	7	6	7	1	4	5
105373164	0	0	0	0	0	0	0	0
105373165	0	0	0	0	0	0	0	0
107985357	0	0	0	0	0	0	0	0
101927553	0	0	0	0	0	0	0	0
22796	1153	1275	927	878	1529	1259	781	847
107985358	39	44	26	29	41	39	23	26
183	27412	27941	20433	20671	76172	63888	48421	47941
105373166	0	0	0	0	0	0	0	0
10753	3	1	2	1	36	18	15	10
107985359	1	1	0	1	2	0	3	1
84886	865	1064	765	734	767	647	499	453
101927604	1	9	6	1	5	7	3	2
105373167	1	0	0	0	1	0	0	0
79573	840	994	677	661	944	835	460	480
64801	325	332	238	200	321	313	203	242
375061	642	660	566	526	7	6	4	2
100302132	33	35	22	27	1	1	1	0
440730	226	263	177	196	1	0	1	3
149373	0	0	0	0	0	0	0	0
128061	1317	1334	958	899	792	739	473	478
8443	5863	6307	4731	4423	4368	3778	2681	2747
112268256	101	137	79	91	65	61	26	35
149371	658	829	666	571	388	380	249	234
83932	609	715	585	491	489	410	177	234
107985360	33	46	25	29	21	8	7	17
54583	1346	1662	1288	1122	3460	3275	2309	2146
645339	0	0	0	0	0	0	0	0
100303453	169	225	155	148	307	266	142	155
7257	1192	1506	1027	865	1073	924	669	653
100287814	0	0	0	0	0	0	1	2
27185	23	30	15	18	122	119	62	77
105373170	1	1	0	0	1	0	0	1
27184	1	2	1	1	6	3	1	5
104472714	0	0	1	1	3	1	0	0
105373172	0	0	0	0	1	5	1	0
105373171	0	0	0	0	3	2	1	1
101929902	0	0	0	0	0	0	0	0
105373196	0	0	0	0	0	0	0	0
105373198	0	0	1	0	0	0	0	0
57568	283	292	231	245	1	1	0	3
105373199	0	0	0	0	0	0	0	0
101927683	1	0	0	0	0	0	0	0
107983960	0	1	0	0	0	0	1	0
54627	218	231	183	165	0	0	0	1
101927711	0	1	1	1	0	0	0	1
105373201	0	2	0	2	0	0	0	0
107985361	6	17	7	12	18	15	11	10
84284	764	847	557	524	880	765	544	567
80003	26	15	13	16	15	9	11	13
84451	169	225	182	137	0	0	1	0
3775	0	0	0	0	1	0	0	0
100616390	0	0	0	0	0	0	0	0
107985362	1	0	0	0	0	0	0	0
148641	0	0	0	0	0	2	0	0
107985363	0	0	0	1	0	0	0	0
102724100	0	1	0	0	0	0	0	0
105373206	1	1	0	0	0	0	0	0
100616380	0	0	0	0	0	0	0	0
101927765	19	41	19	16	39	23	16	16
388753	1084	1031	761	709	1846	1715	1260	1399
6894	953	1132	725	781	1434	1294	831	953
100506795	1	2	0	0	0	0	1	0
107985465	0	0	1	0	0	0	0	1
359948	3003	3426	2626	2606	6522	5884	4919	4725
100302691	1	2	0	0	0	1	0	0
101927787	0	0	0	0	0	0	0	1
105373207	1	2	0	0	0	0	0	0
105373209	6	6	1	0	0	0	3	3
105373208	0	1	0	0	0	0	1	0
100506810	3	1	4	5	46	32	23	24
105373210	2	0	0	0	8	5	5	6
107985364	2	1	0	0	1	4	0	2
100130249	3	0	0	0	2	2	4	1
107985365	7	13	8	6	73	51	41	40
105373211	10	14	11	13	6	15	14	8
101927851	20	23	15	11	15	19	13	12
107985366	0	1	0	0	1	1	2	2
731656	16	17	11	7	243	187	115	125
107985746	6	5	2	5	11	7	5	9
9804	7423	8828	6016	5226	11890	10683	8393	8484
105379283	5	5	4	3	19	16	11	9
677802	1	1	1	1	2	1	2	0
23029	1850	1915	1344	1311	1665	1369	1133	1193
51742	1775	2175	1621	1561	1605	1394	997	937
100616224	0	1	0	0	0	0	0	0
9453	1098	1261	922	793	1279	1185	827	878
6905	1878	1998	1448	1396	1131	1025	646	696
148789	1487	1726	1198	1150	1112	897	607	700
2786	876	891	662	594	1639	1392	1104	1062
1130	493	653	468	423	757	690	455	520
100302139	0	0	0	0	0	0	0	0
105373215	8	9	4	0	2	0	2	1
105373212	3	2	5	2	0	1	0	0
4811	10976	12608	9419	9393	8680	7302	4165	4613
7107	97	120	80	80	204	184	147	170
56605	95	139	76	72	232	218	152	154
128178	511	478	398	386	1019	869	753	796
3964	1587	1835	1319	1277	2013	1736	1275	1275
100287902	20	32	19	24	67	50	30	33
107985367	131	154	111	116	69	74	44	48
55127	2957	3807	2615	2554	3137	2680	1526	1538
88	4	3	1	0	4	3	1	2
4548	1448	1900	1340	1318	1298	1067	768	724
105373218	10	12	10	8	2	2	2	3
107985368	1	0	0	0	1	0	0	0
645745	0	0	0	0	0	0	0	0
6262	3	2	1	2	29	24	15	11
100616141	0	0	0	0	0	0	0	0
100130331	141	114	93	103	237	190	122	142
57829	0	2	0	0	0	0	0	0
105373220	1	0	0	0	0	0	0	0
339535	132	139	85	70	1	0	1	0
105373222	0	0	0	0	0	0	0	0
105373223	0	0	0	0	0	0	0	0
1131	254	260	207	170	0	1	4	2
105373225	2	1	0	0	0	0	0	0
100506915	0	0	0	0	0	0	0	0
100873984	0	1	1	0	0	0	0	0
105373224	0	0	0	0	0	0	0	0
645884	0	0	0	1	1	0	1	0
56776	4	5	4	1	0	0	0	0
64388	10	2	3	9	0	1	2	2
107985369	1	1	0	0	0	0	0	0
105373228	0	0	0	0	0	0	0	0
100506929	0	0	0	0	0	0	0	0
6000	2	4	3	1	0	0	1	0
100422856	0	0	0	0	0	0	0	0
105373230	0	0	0	0	0	0	0	0
2271	3226	3219	2266	2197	3452	3046	2028	2110
8564	635	723	635	538	282	249	181	212
105373233	14	13	18	14	1	1	0	0
23596	1046	1202	1059	933	479	443	307	315
1122	1188	1515	1150	1084	1488	1317	664	721
128025	6	7	6	3	0	0	0	1
105373231	0	1	0	0	0	0	0	0
9156	1116	1241	869	809	664	568	396	365
441925	0	1	0	0	0	0	0	0
440738	1	4	0	0	0	0	1	0
200150	4	3	0	2	0	0	0	1
105373235	1	0	0	0	0	0	1	0
105373234	1	1	1	0	0	0	1	0
107985466	0	0	1	0	0	0	0	1
731275	48	66	44	45	50	37	23	22
9859	2447	2973	2169	2027	1318	1026	545	554
10806	371	424	339	292	320	239	171	212
100616343	0	0	0	0	1	0	0	0
10000	21	17	19	17	18	11	10	17
105373255	0	3	1	0	2	3	1	0
339529	0	3	1	0	0	0	1	0
105373258	0	0	0	0	0	0	0	0
10472	418	547	378	357	282	263	178	211
440742	0	0	0	0	0	0	0	0
112268257	1	2	0	2	0	1	0	1
105373261	0	0	0	0	0	0	0	0
105373260	0	0	0	0	0	0	0	0
105373262	0	0	0	0	0	0	0	0
107985371	0	1	0	0	1	0	0	1
200159	2	7	9	5	3	1	0	0
159	2423	2819	1901	1756	2024	1842	1256	1252
105373264	3	4	4	4	3	1	2	3
257044	16	15	13	12	5	7	6	2
51029	2297	2860	2112	1851	1955	1785	1110	1190
107985372	2	3	0	1	0	0	0	0
112268258	5	2	2	3	0	4	2	1
116228	1975	2220	1572	1449	2534	2215	1659	1888
3192	17015	20282	14468	14452	17682	15130	11134	10497
106635532	288	378	246	221	261	250	251	229
101928068	9	7	7	7	13	6	4	9
84288	739	882	572	555	218	209	161	140
107985725	5	6	1	4	2	6	1	1
55083	127	145	104	99	11	8	6	4
111216275	1	0	3	0	0	0	0	0
105373266	0	2	0	0	0	0	0	0
105373265	8	8	3	4	3	2	0	5
64754	679	691	443	458	569	518	408	420
105373270	4	1	0	2	4	1	1	2
105373269	5	3	3	6	0	0	3	0
101928089	2	2	2	0	0	1	0	1
112268277	11	10	8	6	2	6	2	1
107985599	3	5	4	3	1	0	3	2
107985726	1	0	0	0	0	1	1	0
255654	0	0	0	0	0	0	1	0
64216	1143	1191	881	798	1127	1043	731	797
163882	813	930	686	672	681	591	366	418
105373271	9	4	0	3	1	0	3	2
102724382	6	11	9	2	1	0	0	0
51097	4274	4638	3386	3049	2720	2526	1885	1843
107985373	4	10	5	7	1	3	0	4
149134	14	6	5	8	7	8	7	9
25909	3423	4124	2892	2856	2927	2529	1416	1510
57116	271	336	223	220	112	86	56	48
100533111	69	69	50	54	59	47	28	28
93474	1283	1553	1126	1056	299	273	189	190
79862	329	349	286	269	169	150	102	95
400812	49	42	45	26	24	35	22	15
388759	20	21	17	16	27	22	14	12
7678	1076	1141	899	844	425	348	264	240
112268259	85	126	86	92	39	30	18	22
100500849	12	15	13	12	8	3	1	3
317705	0	0	0	0	0	0	0	0
105373273	0	0	0	0	0	0	0	0
84838	1148	1221	956	949	1074	883	584	597
107985115	22	20	11	15	24	20	13	14
107985375	0	0	0	0	0	0	0	0
114548	5	4	1	1	0	0	3	1
127623	0	0	0	0	0	0	0	0
441932	0	0	0	0	0	0	0	0
148823	0	0	0	0	0	0	0	0
148824	0	0	0	0	1	0	0	0
81472	0	0	3	0	0	0	0	0
102724446	2	1	0	1	0	0	0	0
81470	0	0	0	0	0	0	0	0
81469	0	0	0	0	0	0	0	0
441933	0	0	0	0	0	0	0	0
343169	0	0	0	0	0	0	0	0
388761	1	1	0	0	0	0	0	0
343170	0	0	0	0	0	0	0	0
26188	0	0	0	0	0	0	0	0
284532	0	0	0	0	0	0	0	0
391189	0	0	0	0	0	0	0	0
25893	6	4	0	2	0	0	1	2
343171	0	0	0	0	0	0	0	0
343172	0	0	0	0	0	0	0	0
127608	0	0	0	0	0	0	0	0
284521	0	0	0	0	0	0	0	0
391190	0	0	0	0	0	0	0	0
391191	0	0	0	0	0	0	0	0
26247	0	0	0	0	0	0	0	0
81466	0	0	0	0	0	0	0	0
26246	0	0	0	0	0	0	0	0
105373275	0	0	0	1	0	0	0	0
391192	0	0	0	0	0	0	0	0
388762	1	0	0	0	0	0	0	0
127059	0	0	0	0	0	0	0	0
391194	0	0	0	0	0	0	0	0
127062	0	0	0	0	0	0	0	0
26245	0	0	0	0	0	0	0	0
391195	0	0	0	0	0	0	0	1
127064	0	0	0	0	0	0	0	1
391196	0	0	0	0	0	0	0	0
127066	0	0	0	0	0	0	0	0
127074	0	1	0	0	0	0	0	0
254879	0	0	0	0	0	0	0	0
26696	0	0	0	0	0	0	0	0
81458	1	0	0	0	0	0	0	0
401992	0	0	0	0	0	0	0	0
105373279	0	0	0	0	0	0	0	0
343173	0	0	0	0	0	0	0	0
105373277	0	0	0	1	0	0	0	0
401993	0	0	0	0	0	0	0	0
391211	0	0	0	0	0	0	0	0
343563	0	0	0	0	0	0	0	0
127068	0	0	0	0	0	0	0	0
127069	0	1	0	1	0	0	0	1
127077	0	0	0	0	0	0	0	0
403244	0	0	0	0	0	0	0	0
403239	1	0	0	0	0	0	0	0
401994	0	0	1	1	0	0	0	0
101928226	0	1	0	0	0	0	0	0
646627	0	0	0	1	0	0	0	1
107985747	0	0	0	0	0	0	0	0
80851	1548	1569	1159	1248	746	607	498	421
100422879	7	7	4	2	1	0	1	0
79894	921	891	740	766	1095	925	705	674
55657	797	842	606	668	478	393	400	380
267002	180	240	140	149	112	103	83	82
100189199	0	0	0	0	0	0	0	0
100189409	0	0	1	0	0	0	0	0
107987362	1	1	1	0	10	7	3	4
105379854	4	3	4	3	12	10	8	4
105379521	4	2	2	3	10	9	7	8
101060632	2	3	1	1	11	9	5	7
107987363	1	1	0	0	1	0	1	0
102724250	543	599	442	463	764	590	435	471
107987364	0	1	0	1	0	0	0	1
105379523	1	1	0	0	1	1	0	0
107987365	13	12	7	5	6	10	6	4
107987366	15	20	18	23	56	42	30	25
102724562	821	788	555	579	1322	1080	1127	1243
105379524	22	33	27	19	50	34	58	59
107987367	2	4	0	3	1	0	0	1
440570	2	2	1	1	5	6	4	4
107987368	0	0	0	0	0	0	0	0
642273	0	1	0	0	66	35	32	59
105373324	0	0	0	0	0	0	3	2
26751	106	140	87	92	140	131	96	84
52	2701	2822	2025	1892	5325	4985	3523	4078
285016	1	3	2	2	11	12	6	7
101927262	0	2	1	0	4	2	2	3
105373346	1	1	0	3	7	4	4	3
105373350	1	0	0	0	0	0	0	1
105373351	0	0	0	0	0	0	0	0
727944	1	0	0	0	0	0	0	0
100996637	0	0	0	0	0	0	0	0
101927362	0	0	0	0	0	0	0	1
105373352	0	1	0	0	0	0	0	0
129787	323	367	252	247	875	794	579	606
105373354	0	1	0	0	2	0	6	1
105373479	0	0	1	0	1	0	2	1
105373358	0	0	0	0	0	0	0	0
105373480	0	1	0	0	0	0	0	0
105373392	0	0	0	0	0	0	0	0
339822	0	0	0	0	0	0	0	0
101060385	0	0	0	0	0	0	0	0
105373481	0	0	0	0	0	0	0	3
101060391	0	1	0	0	0	0	0	0
54221	0	1	1	0	0	0	1	1
105373359	0	0	0	0	0	0	0	0
7173	0	1	0	0	0	0	1	0
102723730	0	0	0	0	0	0	0	2
7837	2	1	0	1	0	2	1	1
23040	5	0	0	0	0	0	1	0
107985838	0	0	0	0	0	0	0	0
730811	0	0	0	0	0	0	0	0
105373389	0	0	0	0	0	0	0	0
107985839	0	0	0	0	2	0	1	0
105373390	0	0	0	1	0	0	0	0
101927554	0	0	0	0	0	0	0	0
107985840	8	10	7	5	9	7	4	9
7260	526	463	376	366	1675	1388	915	1021
51112	784	766	624	681	1088	887	723	757
55256	2635	2600	2012	1922	2755	2535	1643	1641
246243	967	1142	839	824	1639	1405	996	1098
100506054	154	167	149	166	385	323	229	246
6201	8822	8624	6289	5954	28122	24423	17031	18392
78989	1	0	0	1	74	49	39	51
55821	0	1	0	1	14	5	7	7
105373393	0	0	0	0	1	0	0	2
728597	1	0	0	1	0	0	0	0
100505964	1	0	0	0	0	0	0	0
105373394	0	0	0	0	0	0	0	0
105373395	0	0	0	0	0	0	0	0
105373397	0	0	0	0	0	0	1	1
107985841	1	0	0	0	1	0	0	1
727982	0	0	0	1	0	0	0	0
105373398	0	0	0	0	0	0	0	1
105373399	1	0	0	1	0	0	1	4
107985842	0	0	0	0	0	0	0	0
107985843	0	0	0	0	0	0	0	0
102723818	0	0	0	0	0	0	0	0
6664	1	2	2	3	2	4	6	6
112268411	0	0	0	0	0	0	0	0
105373400	0	0	0	0	0	0	0	0
150622	1	1	0	1	0	0	0	0
102465693	0	0	0	0	0	0	0	0
400940	0	0	0	0	0	0	0	0
105373401	0	0	0	0	0	0	0	0
101929390	0	0	0	0	0	0	0	1
105373402	0	0	0	0	0	0	0	0
107985844	1	0	1	0	1	0	1	1
107985845	1	0	0	0	0	0	0	0
102800315	0	0	0	0	0	0	0	0
102800314	0	0	0	0	0	0	0	0
102466235	0	0	0	0	0	0	0	0
400941	0	0	0	0	0	0	0	1
105373404	0	0	0	0	0	0	0	0
104326052	0	0	0	0	0	1	0	1
129607	5	4	4	1	13	13	8	14
91543	0	0	2	1	1	0	1	2
386597	76	84	62	59	58	49	23	21
9781	232	310	238	193	798	696	539	484
101929452	0	0	0	1	0	1	0	0
107985847	3	5	3	4	31	27	16	13
105373406	1	1	2	0	1	2	0	7
100506274	0	0	1	1	1	0	1	3
105373407	0	0	0	0	0	0	0	0
101929510	1	0	0	0	0	1	2	1
107985848	0	0	0	0	0	0	0	2
101929531	0	0	0	0	0	0	0	0
105373408	0	0	0	0	0	0	0	0
101929861	0	0	0	0	0	0	0	0
105373409	0	0	0	0	0	0	0	0
101929551	0	0	2	0	0	0	0	0
339788	2	0	0	0	0	0	0	0
339789	0	5	0	0	1	5	1	1
101929567	3	2	0	0	27	20	13	13
105373411	13	9	9	9	168	190	122	120
100506299	27	30	21	6	17	16	6	12
3398	4598	4772	3490	3204	12067	10696	8324	9315
107985849	0	0	0	0	0	0	0	0
57498	1247	1454	1053	1044	2158	1760	887	1054
129642	1	0	0	0	0	1	2	1
105373414	0	2	0	0	0	0	0	1
105373416	0	0	0	0	1	1	0	0
105373415	1	1	0	0	0	0	2	0
105373417	0	0	0	0	0	0	0	0
100506317	0	2	0	1	3	1	0	0
8853	337	384	284	263	1059	934	496	525
107985851	3	2	0	1	6	4	3	2
9270	858	934	631	592	3423	2968	2167	2406
51692	1520	1604	1111	1038	2316	2009	1542	1600
285148	662	681	530	480	946	790	626	621
6868	636	794	550	592	972	845	501	583
107985850	0	1	0	0	0	0	0	0
101929643	1	2	1	2	1	2	2	1
10971	5657	6422	4605	4167	13638	12081	7808	8010
105373418	0	0	0	0	0	0	0	0
105373419	0	0	0	1	0	0	0	0
100996549	1	0	0	0	0	0	0	0
105373421	0	0	0	0	0	0	0	0
9014	287	366	275	244	587	527	382	365
105373422	20	17	15	17	7	9	10	7
29841	719	839	552	514	184	157	109	130
107985852	1	1	0	0	0	0	0	0
112268412	3	6	8	4	12	11	9	6
101929882	1	1	0	0	1	1	0	0
8462	109	98	113	89	235	191	144	159
192668	0	0	0	1	0	2	1	0
6241	3380	3907	2614	2425	6066	5517	3938	3942
100422929	0	0	0	0	0	0	0	0
105373424	29	19	19	19	27	19	32	27
101929691	9	19	11	7	52	37	26	38
3241	397	370	280	281	1749	1584	1166	1123
4953	6679	6924	4902	4547	16247	15085	9638	9544
100302743	1	1	0	0	3	1	1	1
101929715	16	13	7	6	13	18	11	12
105373426	3	0	0	1	0	0	0	2
79954	916	1000	809	757	2525	2020	1415	1386
106479524	5	4	6	10	7	8	9	7
245973	1439	1523	1075	991	6997	6501	5285	5492
105373428	14	13	11	10	22	18	8	12
10130	5184	5570	3848	3708	26626	23516	16830	17901
101929733	0	0	0	0	0	0	0	0
3754	0	0	0	0	7	11	3	6
285150	0	1	0	0	0	0	1	2
130813	2	2	2	2	3	7	5	8
130814	257	296	230	208	1100	1026	1023	990
9475	1439	1864	1421	1332	8539	7339	3977	3870
100874055	1	1	0	2	3	4	1	0
105373429	1	0	0	1	3	5	2	4
1876	398	516	373	345	1034	940	593	599
9687	893	1082	802	825	1282	1066	1015	914
100616469	0	0	0	0	1	0	0	1
23620	1	0	0	0	1	1	1	0
23175	596	694	560	557	1020	802	605	598
100506405	0	0	0	0	396	360	268	307
101929752	2	0	0	0	2	2	2	2
100422862	0	0	0	0	0	0	0	0
105373430	1	1	0	0	2	2	2	0
100422996	0	0	0	0	0	0	0	0
100506457	0	0	0	1	0	1	0	1
105373433	0	0	0	0	0	0	1	2
105373432	0	0	0	0	0	0	0	0
100500884	0	0	0	0	0	0	0	0
105373431	0	0	0	0	0	0	0	0
107985853	0	0	0	0	0	0	0	0
28951	10	10	11	5	258	243	178	175
100422986	0	0	0	0	0	0	0	0
100506474	0	0	0	0	0	0	0	0
105373436	0	0	0	0	0	0	0	0
105373484	0	0	0	0	0	0	0	0
105373437	0	1	0	0	0	0	0	0
105373485	572	761	525	410	321	298	171	222
105373438	1	3	0	0	5	3	3	5
107985854	0	0	1	1	0	0	1	1
100499171	0	0	0	0	0	0	0	0
151354	0	1	0	1	5	0	2	4
51594	868	1109	827	790	1966	1731	1151	1076
105373440	0	0	0	0	0	1	1	0
1653	3757	3984	2799	2599	6085	5137	3711	3647
101926966	1	0	1	0	0	0	1	1
103752554	2	0	0	0	0	0	1	0
10408	134	114	89	117	0	0	1	2
4613	1483	1564	1146	1117	0	9	1	4
104797537	19	16	20	11	0	2	2	3
105373443	0	0	0	0	0	0	0	0
107985855	0	0	0	0	1	2	1	0
105373444	0	0	0	0	0	0	0	0
81553	269	299	227	190	0	2	1	0
107985806	0	0	0	2	0	0	0	0
105373447	1	0	0	0	0	0	0	0
105373448	0	0	0	0	0	0	0	0
729475	33	44	25	24	28	16	22	13
7447	1588	1677	1137	1038	2125	1851	1224	1359
79677	1446	1536	1107	1058	1952	1623	1124	1072
348654	638	782	608	525	484	446	284	335
105373449	1	2	2	1	2	2	1	1
343930	3	1	0	0	1	1	1	1
112267888	0	0	0	0	0	0	0	0
3790	0	3	3	3	0	0	0	0
105373451	1	3	4	7	0	0	1	1
105373454	2	1	0	0	0	1	2	4
100526794	112	118	82	91	393	328	257	297
57665	125	137	92	108	462	381	294	337
105373456	6	5	4	5	18	13	7	13
93034	1	1	0	2	3	4	3	2
400945	31	53	23	18	6	9	7	4
105373455	9	5	6	6	2	4	5	4
100616307	0	0	0	0	0	0	0	0
130497	46	40	35	26	393	337	215	240
101928196	0	0	0	2	0	0	0	0
105373458	2	0	0	0	0	0	0	0
105373460	0	0	0	0	0	0	1	1
105373459	0	0	0	0	0	0	1	0
105373461	0	0	0	0	0	0	0	0
400946	0	0	0	1	1	0	0	0
130502	156	162	111	85	146	156	109	140
57539	479	539	415	373	1852	1595	1006	1098
101928222	16	18	8	18	64	62	42	35
4148	447	473	482	415	52878	47301	34062	36008
9741	3717	4241	2794	2557	15650	14882	10619	11456
105373463	3	2	0	4	6	2	7	0
107985807	0	0	0	2	0	0	0	1
6382	3301	3481	2755	2814	9102	7687	5705	5546
23369	2148	2700	1964	1783	4611	4090	2766	2728
105373465	0	0	0	2	0	0	1	1
388	1712	1782	1588	1520	6661	5704	3889	3787
107985856	0	0	0	0	1	1	2	2
102724948	0	0	0	0	2	0	0	1
64342	465	444	425	425	744	614	416	446
100874343	13	10	8	10	382	320	277	252
105373466	0	0	0	0	0	0	1	2
151449	150	157	111	120	280	236	178	157
60526	605	639	449	382	1044	841	569	639
101928271	0	0	0	0	0	0	0	0
338	83443	108318	82035	80295	234582	199799	93898	101715
100129278	9	15	8	5	4	8	6	7
105374317	1	1	0	1	1	0	0	0
105374318	0	0	0	0	0	0	0	0
100507562	0	0	0	0	0	0	0	0
107984020	0	0	0	0	0	0	0	0
101929230	0	0	0	0	0	0	0	0
645949	0	0	0	0	0	0	0	0
105374320	0	0	0	0	0	0	0	0
105374322	0	0	0	0	0	0	0	0
102723362	0	0	0	0	0	0	0	0
107985857	0	0	0	0	0	0	0	1
101929251	1	0	0	0	0	0	0	0
107985792	0	1	0	0	1	0	0	0
107985859	0	0	0	0	0	0	0	0
107985858	1	3	0	0	0	0	1	0
102723389	0	1	0	0	0	0	0	0
105374323	0	0	0	0	1	0	0	1
114818	85	87	71	86	1	0	1	1
105374325	2	3	0	0	0	1	0	1
102723401	1	2	1	0	0	2	1	3
54454	367	443	312	300	439	359	225	244
165324	370	384	322	285	772	634	471	465
388931	175	180	128	137	375	313	286	254
80304	376	395	312	294	751	654	425	454
2281	542	568	442	397	1013	1003	741	856
51639	1715	1931	1369	1139	2216	2050	1432	1592
375190	42	37	32	38	48	38	26	25
9540	392	378	286	342	615	495	358	420
375189	7	7	3	1	6	2	2	4
105374328	0	0	0	0	0	0	0	0
653140	0	1	1	0	0	0	0	0
50618	614	762	576	539	1443	1284	669	729
105374329	0	0	0	0	0	0	1	0
8648	433	524	389	399	773	653	415	371
391356	187	195	172	160	590	534	374	398
105369164	0	2	4	1	0	0	1	0
79172	706	781	620	655	1004	921	563	577
109	232	237	178	205	216	194	107	105
105377626	1	0	0	0	0	0	0	0
51277	67	82	57	52	92	81	65	90
729723	10	19	4	11	1	0	1	0
22979	38	34	41	41	28	25	25	17
5443	3	0	0	0	0	0	1	0
106144568	0	0	0	0	0	0	0	0
1788	1543	1746	1340	1279	1231	1013	750	741
100302246	0	0	0	0	0	0	1	0
1838	119	121	101	108	292	240	168	192
101929272	7	6	10	3	11	8	9	7
105374332	0	1	0	0	0	0	0	1
55252	836	1095	825	806	1860	1534	727	758
3797	72	71	71	68	693	571	353	350
10890	2009	2458	1820	1570	3857	3510	2193	2195
105374333	1	3	2	6	17	16	10	19
150946	32	28	16	25	7	10	7	9
3030	4983	5114	3763	3657	11350	9568	6508	6712
3032	3274	3402	2321	2149	5783	4842	3499	3720
105374334	3	6	2	3	3	4	2	4
165082	11	13	18	15	19	15	10	7
85465	1571	2176	1503	1294	2892	2721	1468	1467
92749	1	1	0	1	2	2	1	5
9381	0	0	0	0	4	5	1	2
339778	0	1	0	0	1	0	1	1
130106	0	0	0	0	0	0	2	0
3777	1	1	0	0	33	32	18	26
54978	381	450	391	366	857	732	675	517
1058	243	294	213	180	631	587	421	413
56896	53	51	44	37	1	0	0	1
22924	69	74	60	65	60	48	32	31
100129724	0	1	0	0	0	0	0	0
54867	1743	1819	1435	1415	3665	3196	2299	2293
100874031	0	0	1	1	2	2	1	3
100189022	0	0	1	1	0	0	0	0
60509	1072	1101	797	765	2928	2506	1914	1990
100128731	1251	1284	803	742	3067	2668	2060	2268
11117	13	20	11	14	1779	1558	1269	1304
3795	357	386	233	270	1118	1023	788	786
10669	77	83	57	60	605	552	454	446
84696	229	297	213	209	538	453	361	360
10113	1524	1586	1309	1325	3482	2892	1905	2004
339779	0	0	0	0	1	0	0	0
150921	4	4	0	2	3	3	6	6
8884	1777	1908	1446	1449	3623	3244	2234	2140
51374	1194	1130	824	845	2136	1870	1439	1314
790	1698	1808	1300	1387	2319	2016	1319	1260
7781	11	19	14	13	14	13	5	7
285126	0	1	0	1	42	33	27	21
57159	1	1	2	2	62	54	50	52
7349	1	1	5	2	35	27	27	24
4358	874	799	628	604	1236	1081	802	883
2976	1804	2092	1428	1614	3778	3242	1974	2128
100505624	143	154	111	135	326	269	147	165
105374363	100	122	94	87	155	158	127	119
8890	661	639	488	492	2741	2261	1743	1681
9784	1301	1238	1077	1044	5548	5047	3531	3599
130557	39	47	35	37	152	123	101	98
5496	2496	2605	1950	2059	11819	9836	7787	7475
2498	2174	2110	1574	1593	1073	927	742	789
29959	2067	2169	1707	1713	10159	8297	5516	5794
200634	22	18	7	10	22	23	21	25
26160	209	245	166	181	584	440	378	402
64838	223	219	222	228	1774	1370	1005	1091
