GeneID	GSM6435443	GSM6435444	GSM6435445	GSM6435446	GSM6435447	GSM6435448	GSM6435449	GSM6435450	GSM6435451	GSM6435452	GSM6435453	GSM6435454	GSM6435455	GSM6435456
100526835	72	133	104	99	164	143	3	2	3	1	1	2	5	6
8790	400	521	228	131	200	153	0	0	2	2	0	0	0	0
51086	32	60	72	74	121	106	3	2	2	1	1	2	5	6
105378805	4	11	13	4	11	14	2	0	2	1	2	1	2	1
105378803	4	8	9	2	21	2	6	4	9	12	17	13	32	18
127254	15	11	37	132	212	262	16	10	6	10	6	11	14	12
101927320	2	0	2	5	7	12	0	0	0	1	0	2	0	3
1429	867	1096	641	313	498	368	2524	2339	2244	2619	1534	2436	1890	2450
127253	317	551	368	232	339	280	1317	1058	1032	1124	857	1391	943	1309
431707	0	2	0	0	0	0	0	1	0	0	0	1	0	4
204962	1702	2319	1963	1133	1056	1464	1758	959	1109	1307	1217	1488	1430	1567
34	3480	4838	3477	2496	2381	2644	3635	3282	3053	3893	2887	4728	2749	3574
1744	88	114	123	41	48	70	283	276	229	305	235	299	198	301
5876	3276	4606	3744	3336	3672	4037	4091	3350	3122	3828	2704	3593	2670	3998
692085	20	30	7	11	14	9	22	10	10	22	14	11	11	9
26805	49	55	51	19	21	19	23	27	19	41	17	44	31	40
26804	36	54	36	15	28	24	52	25	34	52	32	41	36	25
4438	12	19	29	15	28	40	11	15	37	39	33	31	19	57
127247	0	0	0	0	4	1	0	0	0	0	1	0	5	0
105378806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927342	0	0	0	3	0	2	0	0	0	1	0	0	0	1
256435	949	1427	1055	556	495	659	1215	1050	922	1304	685	1299	796	1002
105378807	1	5	2	0	4	4	3	3	2	5	1	3	0	6
110806286	5	7	9	2	0	0	7	2	8	3	5	4	2	7
81849	1684	2119	1790	1436	1021	1537	1618	1452	1346	1923	1126	2020	1429	1894
102466995	1	0	1	0	0	2	1	0	0	0	0	3	1	0
10026	1169	1668	1435	1267	1339	1376	1743	1394	1334	1657	1063	1737	1260	1741
105378808	25	31	31	85	67	99	39	38	31	67	39	79	51	104
26289	330	367	619	2488	1626	3259	360	313	223	348	349	386	355	681
26009	2096	3093	2729	2415	2438	2781	3291	2482	2102	2810	2188	3290	2461	3301
23032	5924	8254	6926	6233	6487	7363	6705	5661	4655	6547	5553	7240	6085	7352
374986	762	1136	794	747	921	1000	1068	936	765	1101	625	1043	767	975
374987	25	36	13	8	9	11	18	21	24	31	8	24	19	15
91624	2160	2703	1765	1995	1765	2425	2290	1789	1541	2283	1478	2256	1664	1698
8880	10259	14760	12567	9371	9950	12445	15159	10993	10650	12279	11910	16618	11503	15906
11080	1156	1597	1170	940	1189	1023	1578	1511	1536	1540	849	1280	1086	1468
54810	19	26	36	34	30	42	20	34	22	33	20	25	25	26
107984997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149047	0	0	2	0	0	0	0	0	1	1	0	1	2	0
5737	65	67	57	183	48	101	188	181	113	185	69	77	144	79
10964	872	1181	1273	61	151	72	316	212	172	242	101	146	153	120
10561	632	862	877	167	172	149	385	283	267	398	167	295	243	396
64123	0	0	2	4	3	1	0	4	0	1	5	4	3	2
107984998	0	0	0	0	1	0	0	0	0	0	0	0	0	1
105378810	0	2	4	3	10	0	4	9	4	5	4	5	11	3
105378812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378811	0	0	0	0	0	0	0	0	0	0	1	0	0	0
107983999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927412	4	1	0	0	0	0	1	2	2	0	0	0	0	0
105378813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985018	0	1	0	0	1	0	0	2	1	0	2	1	0	0
23266	2886	4422	5132	4717	5108	5715	7828	5699	4516	5901	7493	8642	7335	7176
101927434	0	0	0	0	0	0	0	0	0	0	0	0	0	2
105378814	1	0	0	0	0	0	1	1	0	0	0	0	3	0
107985396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103283057	0	0	2	0	0	0	0	0	0	2	1	1	1	0
101927498	2	0	4	3	1	4	13	14	7	3	6	3	12	6
107985037	4	8	2	4	1	0	24	25	19	22	12	10	10	12
105378816	12	11	3	6	3	10	6	6	5	12	5	11	7	9
101927542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927587	0	0	2	0	1	2	0	0	0	0	2	0	0	2
101927560	0	3	2	2	5	5	2	2	0	1	7	7	13	7
107985041	2	1	3	4	7	10	7	6	2	3	14	4	11	20
79739	2851	3398	2713	1814	1711	2025	1947	1896	1776	2684	1242	2079	1358	1702
5567	5766	8033	8526	14358	12696	15717	6002	5135	3593	6013	6057	7328	6440	9249
107985046	21	29	37	52	45	112	60	17	27	50	33	30	45	37
112268230	0	4	0	0	1	1	0	0	1	0	1	1	2	0
148418	193	269	216	141	196	150	296	275	201	336	216	315	243	264
391051	10	6	7	1	0	5	8	6	8	4	3	7	7	2
58511	5	5	3	8	19	12	19	27	22	28	9	10	28	26
80135	1524	2334	1658	968	1301	1121	2187	1868	1804	2003	1650	2464	1841	2254
2787	3099	3461	2255	754	1688	928	3932	3844	3621	4100	3241	4768	3474	4128
100505741	83	78	29	10	12	12	57	72	60	77	15	33	26	30
1486	1617	2014	804	176	281	207	1515	1561	1591	2200	208	955	390	498
105378819	26	27	16	0	2	0	28	26	25	24	8	24	8	13
103695366	1	3	1	0	1	0	5	2	1	0	1	0	0	0
439927	10	9	3	0	1	0	3	0	3	2	0	2	0	0
117178	1261	1930	1513	802	943	994	1884	1502	1378	1796	1233	1604	1266	1299
102724892	0	0	0	0	1	1	0	0	0	0	0	0	0	0
23566	15	29	26	17	65	65	92	60	131	146	42	48	36	91
255231	11	13	7	1	3	1	14	4	6	7	5	11	2	8
55283	9	27	5	3	5	4	10	8	5	7	1	9	1	3
126820	1747	2353	1150	133	317	139	1370	1971	2203	2828	154	1445	290	352
100616481	4	2	1	0	4	2	0	1	8	5	0	1	1	1
84144	308	348	126	150	128	228	318	271	260	363	117	330	150	158
105378821	5	10	2	4	5	3	13	13	8	9	3	10	4	5
148423	2309	2857	2900	3423	3333	4202	2738	2365	2014	2847	1993	2487	2245	3364
8915	503	708	664	644	787	867	771	649	548	750	593	765	681	1007
646626	38	43	50	38	51	35	55	45	46	69	70	73	70	95
23576	4445	6181	4898	6328	5571	7107	5014	5803	4788	7469	2046	4379	2802	3495
107985054	2	4	4	2	2	0	5	4	3	4	5	2	4	2
3491	504	782	457	155	341	196	618	553	554	766	240	608	252	326
107985057	26	26	27	32	24	52	26	20	33	38	31	15	30	50
112268231	2	13	7	8	11	14	12	7	5	10	8	7	6	20
54680	1262	1986	1557	1497	1644	1949	1704	1269	1028	1546	1326	1872	1401	2017
105378823	0	0	1	1	4	0	0	0	0	1	0	0	0	0
255631	30	50	66	82	52	81	95	89	73	106	53	70	45	45
105378824	12	14	7	18	2	21	7	14	11	12	12	18	5	5
105378825	15	27	9	14	16	20	23	12	16	29	8	10	4	9
57489	2063	2829	2495	2174	2200	2625	2480	2256	2130	3085	2107	2850	2286	2808
102465842	2	7	1	10	1	1	6	4	3	7	0	2	2	3
9635	1	2	1	0	0	1	0	0	0	0	2	1	0	4
1179	0	0	0	0	0	0	0	2	0	0	0	3	0	0
105378827	0	2	0	0	0	0	0	0	0	0	0	0	0	0
105378826	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22802	4	2	3	0	6	1	2	1	2	2	0	5	3	5
105378828	38	33	45	74	90	111	40	31	17	49	40	53	53	77
9629	2	0	1	0	3	2	0	0	0	1	2	2	2	6
51100	4020	5733	4911	6946	6312	8585	5073	4242	3611	5147	4219	5192	4387	5870
105378831	1	1	0	0	1	1	2	1	1	5	4	1	1	10
9403	6031	9028	5230	4238	4571	4440	6820	6988	5958	8165	3776	7842	4403	6080
9653	4289	5798	3410	2038	1977	2262	3805	3484	3314	4301	1714	3802	2037	2273
339524	3	13	4	6	7	9	6	5	3	9	10	6	6	12
101927844	0	3	0	0	0	0	0	0	1	0	0	0	0	0
8543	3867	4889	6438	6706	8678	8689	4842	4070	3884	4444	4673	5299	4543	6715
100505768	0	3	2	2	3	3	0	0	0	1	1	1	0	1
105378833	13	21	14	22	22	41	15	5	10	16	10	13	15	8
105378834	5	5	4	1	5	14	12	4	12	3	0	1	8	0
107985408	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378835	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985518	0	0	0	0	0	0	0	0	0	0	0	0	4	0
107985519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927871	0	1	0	0	0	0	0	0	1	0	0	0	0	0
105378836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378839	4	6	9	39	25	35	7	7	2	6	17	7	6	15
101927891	8	14	10	10	11	9	23	12	18	14	10	13	17	17
105378838	1	0	0	1	0	0	4	1	0	1	0	1	0	0
5586	3244	4358	2827	1404	1932	1821	3698	3115	2988	4121	2013	3594	2453	3017
2959	2111	2867	2224	1746	1920	1896	2380	2058	1807	2245	2031	2545	1836	2970
56267	1640	2224	1668	1172	1031	1329	1180	884	573	888	771	993	786	840
494115	1521	2292	2067	1883	1889	2279	1624	1213	974	1374	1549	2082	1494	2052
2635	4	12	18	3	6	13	13	10	11	9	4	14	7	10
105378841	25	28	35	7	8	7	14	5	6	9	4	16	10	13
2633	231	676	169	3	12	4	140	289	265	430	7	143	19	16
2634	7	10	11	5	10	13	6	2	4	9	13	10	4	4
112268267	29	34	41	44	35	47	14	13	7	12	14	10	12	15
105378842	14	23	13	7	12	19	4	1	0	2	3	5	2	1
388646	2	8	3	2	4	4	2	1	0	1	0	3	1	1
115361	0	0	0	0	0	0	0	0	1	0	0	0	0	3
107985076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378843	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115362	0	1	1	4	0	1	1	4	1	1	0	0	0	5
729930	0	0	0	0	0	1	0	2	0	0	0	0	0	0
163351	0	1	0	0	0	0	0	1	0	1	0	0	0	0
400759	2	0	0	0	0	0	0	0	0	0	0	0	0	0
105378844	1	0	2	1	0	0	1	0	1	1	0	2	1	0
23507	974	1490	1830	1707	1891	2585	1550	1192	929	1567	1155	1282	1200	1603
84230	601	781	358	170	200	272	689	751	790	1122	202	852	277	479
400761	19	26	31	18	34	38	23	28	37	48	28	47	20	48
107985743	0	2	3	1	1	3	6	1	2	8	1	3	2	4
101927952	9	7	9	4	9	11	19	17	15	20	7	5	3	14
107985744	1	1	1	1	0	3	6	2	4	4	2	0	1	3
101927975	3	1	4	5	1	1	2	3	4	7	4	2	1	1
55144	3052	4605	3898	3312	3674	4405	6498	4793	4386	5410	4671	6091	4766	6471
105378847	10	15	8	2	2	3	26	7	6	13	13	8	7	10
492303	181	223	135	96	129	91	200	177	171	163	128	255	150	237
284695	4207	5611	3908	2151	2225	2997	3597	2921	2949	3928	2450	4123	2469	3191
105378848	0	0	0	0	0	0	1	0	0	0	1	0	2	0
105378849	2	5	4	1	3	8	4	1	4	2	5	7	4	6
107985088	35	43	39	29	21	18	37	19	24	25	29	23	35	49
105378850	0	0	0	0	0	0	9	1	2	3	1	3	4	1
105378851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378852	0	0	3	0	0	0	5	1	6	2	2	1	7	0
109616984	1	4	5	0	0	0	20	23	7	8	1	5	9	12
343472	1210	1831	1961	13	114	23	1884	1634	1974	2639	1244	2072	1488	2407
105378853	2049	2568	1486	494	514	559	2079	2105	2403	2775	979	2253	1448	2343
105378855	13	27	11	3	2	6	18	15	22	31	14	14	9	21
105378854	33	54	17	8	6	4	25	21	33	50	17	28	15	35
84146	2748	4251	3542	3333	3619	3689	4262	3665	2856	3769	3060	4215	3439	4136
164045	334	505	410	369	511	515	732	630	510	647	815	907	905	810
107985412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378856	2	2	0	2	2	1	1	0	1	2	2	4	0	2
8317	1101	1551	1727	1889	1967	2490	2610	1892	1075	1492	2592	2988	2648	2583
102723436	12	12	7	3	7	7	16	5	3	11	3	8	1	1
7049	398	496	242	78	67	86	363	382	366	462	63	236	78	94
676	1	0	0	2	0	2	0	0	0	1	2	0	0	0
253152	43	53	21	19	26	21	6	18	27	24	17	37	17	19
646817	22	29	17	5	21	22	28	24	23	35	16	26	20	34
284697	45	97	74	60	73	91	80	64	61	70	29	66	41	53
23285	808	1099	1359	2083	2138	2827	1134	887	694	989	1033	1234	1069	1660
388649	3	11	17	16	10	19	10	4	3	6	14	12	4	9
11146	569	948	711	724	673	721	623	547	397	544	534	874	643	680
79871	1659	2512	2211	1822	1966	2139	1738	1556	1317	1778	1706	2410	1606	2444
2672	14	30	13	1	6	9	14	25	11	25	9	25	11	9
7813	1095	1556	1097	627	727	837	1216	1101	1050	1552	592	1036	705	964
6125	57565	79807	68828	54494	64084	59770	89439	70414	54080	60760	77973	92307	75634	97701
388650	673	940	709	1598	1255	1849	840	801	709	1027	518	808	559	805
6083	26	36	24	7	9	17	19	17	15	18	18	23	15	22
26782	19	20	16	13	19	15	13	19	15	19	9	23	7	14
22823	2507	3632	3166	3022	3745	4027	4165	2880	2586	3246	3773	4223	4086	4456
50999	2873	3400	1881	1389	1712	1715	2177	2215	1944	2870	1227	2195	1486	1614
343099	675	892	790	300	392	392	960	724	620	801	716	983	812	734
107985521	6	10	4	5	5	5	15	5	6	15	7	6	10	8
100131564	2525	3299	2577	928	1459	1585	4166	3150	3474	4558	2150	3063	2429	3100
1810	3335	3661	2948	3764	3815	4290	3626	3242	2517	3573	2951	3448	3160	3864
54874	14662	20008	21765	21587	21804	27280	17045	13204	10587	16315	15892	18726	16794	22890
107985761	6	20	10	19	14	10	3	10	4	9	9	21	17	19
8412	704	852	634	353	303	422	1075	918	1261	1309	503	1051	621	1100
100129046	54	59	54	29	20	34	59	61	90	117	33	74	36	79
102723480	0	0	0	0	0	0	4	0	2	1	0	0	0	1
723788	5	6	4	14	13	17	14	5	2	6	12	13	11	8
100126348	4	3	2	14	11	4	1	1	0	1	2	5	0	4
100189133	8	20	12	33	39	35	3	6	6	8	29	12	13	23
30836	2419	3649	3239	2499	2570	2813	3137	2779	2412	3213	2758	4012	2867	3632
2730	1184	1496	725	351	482	440	1030	1143	1122	1429	311	813	327	473
24	2466	1877	858	23	113	16	349	586	857	992	11	361	12	37
105378858	12	23	6	0	2	2	6	13	15	14	3	10	2	2
9411	338	387	219	81	119	119	589	498	425	620	100	289	171	144
107985092	0	0	4	0	0	0	0	0	0	0	0	0	0	0
105378859	4	2	0	0	0	0	1	0	0	0	0	0	0	0
5825	3136	4352	3200	2845	2834	3199	3040	2751	2328	3366	2268	3612	2342	3218
2152	2252	2671	1726	370	352	367	1500	1231	1501	1796	330	1089	469	821
113219466	2	1	2	0	0	0	1	0	0	1	0	0	0	0
105378861	5	2	0	1	0	2	2	1	2	2	0	2	1	0
101928079	124	128	64	51	33	59	104	89	115	113	27	97	43	89
105378860	2	0	3	0	0	0	0	0	0	0	0	0	0	0
100616321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126969	365	425	240	183	131	156	265	276	305	395	118	269	157	204
1266	16518	20147	12808	6825	9311	8118	20513	17678	16865	21162	10975	18022	12330	15917
105378862	63	67	39	103	64	139	80	51	32	43	47	50	35	49
729970	401	368	320	362	272	426	396	329	252	361	278	294	290	356
199857	485	623	469	391	537	509	528	448	351	481	458	659	458	701
105378863	10	9	19	24	25	28	30	13	16	25	20	14	14	6
101928098	1	3	1	3	1	2	0	0	3	3	2	0	3	1
148534	333	364	174	331	200	347	217	211	170	307	109	221	158	207
100527978	239	319	222	167	195	204	306	249	237	314	208	327	274	302
101928118	15	36	22	8	11	6	47	36	36	47	5	32	5	10
25950	579	750	455	337	450	414	698	697	476	732	541	772	656	635
100996630	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105378864	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105379825	0	1	0	0	0	1	0	0	0	0	0	0	0	0
101928169	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985420	5	2	2	0	2	0	9	2	6	16	16	9	8	8
440594	0	0	0	0	0	1	0	0	0	0	2	0	0	0
100996635	41	55	28	0	0	2	0	1	3	0	2	5	4	0
101928219	1	0	0	4	0	1	2	0	3	4	1	3	0	4
102723661	0	0	0	0	1	0	0	0	0	0	0	0	0	0
101928241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378866	1	2	0	0	0	1	1	3	1	2	0	2	2	3
58155	3230	4258	4363	6250	6078	7365	5574	4032	2820	3688	5583	6177	5722	6223
1806	76	112	124	138	113	210	723	574	502	555	243	402	299	319
100873932	4	7	8	10	4	7	34	27	30	26	9	25	13	7
105378867	1	2	1	0	2	0	2	2	0	4	0	1	5	6
100873933	0	0	0	0	0	0	0	0	0	1	0	2	1	0
109729128	26	28	64	56	37	58	54	34	32	41	26	42	54	57
400765	9	32	53	42	26	55	51	21	32	33	39	36	33	56
100616452	0	3	2	4	4	4	2	3	7	5	1	2	2	3
406928	0	0	0	2	0	2	2	0	2	0	1	0	0	2
729987	1	4	2	0	1	2	5	3	5	4	0	3	0	5
51375	525	701	592	245	278	208	711	658	526	616	511	840	637	824
163404	513	802	978	1202	1102	1377	597	515	360	543	588	638	625	842
100129620	29	50	74	86	84	83	32	23	21	32	54	49	46	83
9890	1447	2135	3009	2352	1604	3165	476	387	245	344	322	352	422	488
107985093	4	5	0	0	0	0	0	2	3	2	2	1	0	7
101928270	1	1	3	0	0	0	1	5	5	4	1	1	0	0
54873	2782	3140	2084	101	262	116	1384	1562	1860	2230	155	1207	279	359
391059	181	259	144	28	51	30	197	172	211	244	78	159	134	138
178	1674	2364	1624	1243	1006	1503	1212	1049	975	1309	802	1333	913	933
23443	1395	1744	1074	869	791	1015	1241	1104	956	1389	589	1079	713	835
64645	2602	3835	2927	2199	2704	2968	4384	3425	3349	4038	2717	4111	2959	4607
163786	709	843	658	613	757	776	1035	874	667	1074	679	1043	793	980
54482	1740	2485	2046	1114	1580	1709	1976	1606	1376	2068	1453	2279	1620	1985
127495	234	294	281	191	247	256	312	270	210	323	239	338	278	327
1629	1149	1710	1332	1063	1072	1361	1802	1513	1447	1852	872	1407	1095	1435
100506007	186	223	179	78	112	105	241	210	202	288	102	233	115	247
8634	2028	2732	2299	2300	2442	2631	2687	2216	2164	2894	1972	2970	2156	3449
693138	1	0	2	0	0	1	0	1	0	4	0	1	4	0
8556	548	717	415	70	135	115	703	649	662	621	265	554	331	370
105379827	1	2	1	0	0	0	0	1	0	1	1	3	1	2
54112	43	61	91	198	131	196	20	40	14	39	32	42	38	37
100128787	0	1	0	2	0	0	2	3	2	1	3	3	1	0
7412	268	365	516	220	271	203	1228	708	911	567	494	225	703	349
2135	2077	2873	2035	1543	1703	1751	2607	2249	2047	2786	1880	2794	2277	2302
148867	777	1072	662	549	643	813	1030	797	681	985	542	810	546	649
51611	2706	3775	3024	2038	2705	2497	3855	2991	2580	3126	2730	3427	2989	3348
102606465	475	721	552	383	499	411	578	428	391	481	482	702	520	658
107985094	0	0	0	0	0	3	0	0	0	0	0	0	0	0
101928334	0	1	4	1	0	0	1	0	0	0	0	0	0	0
101928370	34	58	42	11	26	14	30	15	19	19	27	9	12	13
1901	1738	2049	2078	689	1281	939	1158	771	630	748	759	732	895	886
102723784	0	1	0	0	1	1	1	0	0	0	1	0	0	0
104355286	5	1	10	0	0	0	0	0	0	0	0	0	2	0
105378872	1	3	2	2	3	6	4	4	2	6	5	3	2	4
118427	3344	5056	3280	1738	1352	2099	2452	2549	2295	3416	949	2144	1288	1464
94236	1	0	0	0	1	0	2	0	2	0	0	0	0	0
107985095	0	0	0	0	0	0	0	0	2	0	0	0	0	0
105378874	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985096	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1301	2881	4133	3570	367	765	588	6658	5083	6767	9209	1289	4439	1805	3196
101928436	4	5	15	6	10	10	6	1	2	7	4	4	6	20
55599	1615	2036	2040	1240	1485	1793	1977	1373	1293	1798	1616	1759	1693	1981
280	722	886	1042	663	709	1046	983	539	528	656	759	735	724	877
648740	64	85	150	163	173	337	129	75	69	90	89	70	99	112
279	41	43	73	44	40	82	60	29	25	34	45	41	43	49
276	20	21	33	20	28	35	24	16	15	20	23	23	21	23
277	7	8	14	5	12	12	7	7	3	6	12	9	6	8
105378878	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	21	21	36	23	28	37	27	17	15	22	25	26	21	26
100129138	0	1	0	0	1	0	0	0	0	1	0	1	0	2
105378879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928476	0	0	0	0	0	1	0	0	0	0	0	0	0	3
105378882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378883	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378886	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378885	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105378887	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378889	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378888	0	0	0	0	0	0	0	0	0	0	0	0	1	0
55170	1523	1962	1200	772	957	754	1405	1581	1599	2059	1488	2645	1406	2202
22854	834	892	750	832	689	1216	744	709	718	934	564	854	571	711
10451	307	423	391	838	856	1180	570	490	238	394	898	851	808	1204
102465839	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100873946	0	0	2	0	1	2	1	3	3	0	3	1	1	1
107985124	0	1	0	0	0	0	0	1	1	0	5	0	1	0
29957	610	880	591	380	556	433	1733	1376	1182	1518	1290	1712	1331	1512
148545	1	0	1	0	2	1	1	3	0	0	4	2	5	7
653149	1	0	0	0	3	0	0	0	0	0	4	0	2	5
284611	911	1150	1176	1572	1150	1993	1252	939	643	1020	846	989	1049	1145
113802	6	21	24	20	17	13	4	3	3	8	5	4	5	5
105378890	1	0	1	0	1	1	2	0	0	0	0	1	0	0
55119	2516	3538	2906	2265	2289	2605	3171	2653	2443	3141	2462	3477	2483	3222
163479	1	5	7	0	13	7	6	2	3	3	2	2	3	2
6814	1595	2292	1539	964	1516	1218	2201	1959	1692	2260	1337	2088	1579	1753
105378891	3	1	3	4	5	2	9	7	5	2	28	16	12	11
254268	5	3	6	4	14	15	35	32	15	7	93	54	58	49
642864	0	0	1	0	2	1	2	2	1	0	7	4	5	4
107985159	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29899	1092	1493	1387	664	951	845	2143	1571	1206	1320	1441	1782	1574	1636
23155	1725	2485	2250	1128	1333	1378	1988	1557	1292	1686	1295	1799	1428	1965
22911	3659	5272	5743	8431	6939	9703	4086	3779	2547	3794	4041	3723	3964	5184
6884	516	820	565	565	733	704	731	652	549	855	399	647	522	743
105378892	10	10	2	0	1	1	4	5	3	11	3	10	5	5
56900	2622	3959	3111	3252	3545	4029	3905	3181	2596	3674	2653	3495	2852	4294
677766	0	5	4	3	5	5	2	1	2	4	5	7	1	10
127003	3559	3851	1787	214	623	285	2147	3266	3965	4496	189	2176	322	429
57535	858	1250	1085	917	855	1342	651	511	475	680	592	680	611	1394
6301	9444	13704	14778	11633	14284	16215	22905	16799	14251	16585	18105	20605	18189	27306
1952	6091	7978	9640	7045	7085	9348	8775	6576	6558	8490	8387	9061	7259	10217
84722	774	1024	1010	407	586	432	1701	1225	900	919	1381	1648	1438	1267
343263	11	19	42	28	23	23	5	7	11	12	23	16	14	32
6272	4036	6300	5857	5091	5740	6549	6486	5042	4673	6221	5678	7070	5488	8553
5686	3496	5554	4471	3538	4129	3980	5552	4672	3994	4597	4453	5951	4321	6044
284612	27	39	23	17	13	16	14	21	21	39	5	20	7	14
127002	1019	1556	1682	2002	2148	2246	1276	1223	1207	1503	1447	1615	1297	2152
284613	759	1129	1099	915	914	1119	1116	856	819	1014	827	962	925	1290
57463	855	1240	1455	1970	1486	2664	717	573	482	627	597	673	640	1112
105378893	0	0	0	2	0	0	1	1	0	4	0	0	5	0
83873	277	360	439	410	347	524	262	160	177	226	213	207	215	376
2773	5252	7418	5659	5068	6048	6034	7534	6316	5281	6966	5529	7256	6565	7519
406974	2	1	2	0	1	1	1	1	1	1	0	1	0	1
2780	25	25	9	14	7	5	14	13	28	26	9	23	7	12
271	5161	6694	5641	4915	4777	6063	4834	4255	5018	6031	3358	5306	3333	5999
2948	768	870	479	186	243	240	743	507	689	727	309	465	298	514
2946	3388	4071	2691	582	899	915	2927	2266	3038	3617	867	1998	1119	1884
2944	588	672	425	88	157	156	518	379	563	593	189	391	203	340
2949	3	6	2	0	2	3	5	4	4	5	2	1	0	0
2947	2398	2729	2974	3077	3291	3764	2004	1786	1568	1985	1650	2136	1701	2943
79574	0	0	1	0	0	1	0	0	0	0	0	0	1	0
107985167	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1435	692	924	611	216	295	266	621	629	712	873	199	577	238	322
10768	8089	10558	7445	5318	6229	7612	11979	10112	10330	12766	5609	8848	6155	8903
85369	4337	6348	6638	6221	6022	7900	5806	4268	3768	4681	5409	6385	5061	8317
105378895	2	1	0	1	0	1	0	0	0	1	0	0	1	6
257	350	479	457	509	389	707	570	426	405	486	461	506	356	488
104355139	3	6	0	3	6	5	3	3	1	1	0	3	2	4
164153	1	4	5	4	4	9	6	2	2	3	2	1	1	3
388662	787	1284	1870	1045	920	1402	621	528	420	801	473	452	553	635
105378897	28	50	72	39	22	53	23	21	9	31	17	14	24	25
100873974	13	18	24	11	11	14	2	7	0	4	0	8	6	2
3749	450	510	767	1313	1004	1779	470	395	294	454	341	352	382	379
440600	24	21	26	6	17	13	20	19	17	20	17	38	20	12
64783	504	736	652	472	475	708	916	666	754	674	676	959	663	886
9122	142	154	113	48	72	96	104	129	117	160	59	126	73	127
10542	3495	4862	3484	2438	3275	2771	3969	3700	3080	3739	2916	4404	3237	4440
101410535	42	36	48	15	32	37	70	45	50	64	39	61	37	65
84432	1	9	5	11	11	26	15	2	15	15	13	6	12	15
105378899	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643160	0	0	1	0	1	1	0	2	1	0	0	0	0	1
440602	0	0	1	0	3	1	0	1	1	0	0	0	0	2
3744	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3737	354	615	797	853	758	1387	1523	1454	934	1632	959	1098	1092	1027
107985174	0	0	5	0	1	7	1	5	1	3	3	0	4	5
3738	379	444	682	1146	931	1333	545	433	289	574	411	523	610	607
105378901	0	0	1	1	1	1	0	5	0	7	4	5	3	1
963	3	2	2	2	2	9	8	0	3	3	4	1	5	1
55791	1044	1360	1145	1221	1193	1502	2236	1647	1439	1738	1604	2095	1776	2493
128338	2438	2839	1925	1060	1515	1358	2891	2875	2613	3416	1337	2190	1623	1741
10390	1697	2464	1790	1545	1867	1883	2271	2027	1767	2332	1338	1972	1488	2200
79961	3	3	3	1	3	2	12	6	10	9	4	13	2	13
107985180	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1117	7	1	0	0	0	1	1	6	5	0	2	4	0	1
149620	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27159	2	0	0	1	0	0	0	0	0	0	0	0	0	1
105378903	0	0	0	0	0	0	0	0	0	0	0	0	0	0
